,Date,Country,Confirmed,Recovered,Deaths,Active,New Cases,New Recovered,New Deaths
4276,2020-02-14,Bosnia and Herzegovina,0,0.0,0,0.0,0,0,0
4282,2020-02-14,Burma,0,0.0,0,0.0,0,0,0
4281,2020-02-14,Burkina Faso,0,0.0,0,0.0,0,0,0
4280,2020-02-14,Bulgaria,0,0.0,0,0.0,0,0,0
4279,2020-02-14,Brunei,0,0.0,0,0.0,0,0,0
4278,2020-02-14,Brazil,0,0.0,0,0.0,0,0,0
4277,2020-02-14,Botswana,0,0.0,0,0.0,0,0,0
4275,2020-02-14,Bolivia,0,0.0,0,0.0,0,0,0
4284,2020-02-14,Cabo Verde,0,0.0,0,0.0,0,0,0
4274,2020-02-14,Bhutan,0,0.0,0,0.0,0,0,0
4273,2020-02-14,Benin,0,0.0,0,0.0,0,0,0
4272,2020-02-14,Belize,0,0.0,0,0.0,0,0,0
4270,2020-02-14,Belarus,0,0.0,0,0.0,0,0,0
4269,2020-02-14,Barbados,0,0.0,0,0.0,0,0,0
4268,2020-02-14,Bangladesh,0,0.0,0,0.0,0,0,0
4283,2020-02-14,Burundi,0,0.0,0,0.0,0,0,0
4286,2020-02-14,Cameroon,0,0.0,0,0.0,0,0,0
4377,2020-02-14,Nicaragua,0,0.0,0,0.0,0,0,0
4295,2020-02-14,Costa Rica,0,0.0,0,0.0,0,0,0
4301,2020-02-14,Denmark,0,0.0,0,0.0,0,0,0
4300,2020-02-14,Czechia,0,0.0,0,0.0,0,0,0
4299,2020-02-14,Cyprus,0,0.0,0,0.0,0,0,0
4298,2020-02-14,Cuba,0,0.0,0,0.0,0,0,0
4297,2020-02-14,Croatia,0,0.0,0,0.0,0,0,0
4296,2020-02-14,Cote d'Ivoire,0,0.0,0,0.0,0,0,0
4294,2020-02-14,Congo (Kinshasa),0,0.0,0,0.0,0,0,0
4288,2020-02-14,Central African Republic,0,0.0,0,0.0,0,0,0
12417,2020-03-29,Botswana,0,0.0,0,0.0,0,0,0
4293,2020-02-14,Congo (Brazzaville),0,0.0,0,0.0,0,0,0
4292,2020-02-14,Colombia,0,0.0,0,0.0,0,0,0
4290,2020-02-14,Chile,0,0.0,0,0.0,0,0,0
4289,2020-02-14,Chad,0,0.0,0,0.0,0,0,0
12423,2020-03-29,Burundi,0,0.0,0,0.0,0,0,0
4267,2020-02-14,Bahrain,0,0.0,0,0.0,0,0,0
4266,2020-02-14,Bahamas,0,0.0,0,0.0,0,0,0
4265,2020-02-14,Azerbaijan,0,0.0,0,0.0,0,0,0
4236,2020-02-13,Timor-Leste,0,0.0,0,0.0,0,0,0
4242,2020-02-13,Uganda,0,0.0,0,0.0,0,0,0
4240,2020-02-13,Turkey,0,0.0,0,0.0,0,0,0
4239,2020-02-13,Tunisia,0,0.0,0,0.0,0,0,0
4238,2020-02-13,Trinidad and Tobago,0,0.0,0,0.0,0,0,0
12499,2020-03-29,Malawi,0,0.0,0,0.0,0,0,0
4237,2020-02-13,Togo,0,0.0,0,0.0,0,0,0
4234,2020-02-13,Tanzania,0,0.0,0,0.0,0,0,0
4264,2020-02-14,Austria,0,0.0,0,0.0,0,0,0
4232,2020-02-13,Syria,0,0.0,0,0.0,0,0,0
4231,2020-02-13,Switzerland,0,0.0,0,0.0,0,0,0
4229,2020-02-13,Suriname,0,0.0,0,0.0,0,0,0
4228,2020-02-13,Sudan,0,0.0,0,0.0,0,0,0
4225,2020-02-13,South Sudan,0,0.0,0,0.0,0,0,0
4224,2020-02-13,South Africa,0,0.0,0,0.0,0,0,0
4243,2020-02-13,Ukraine,0,0.0,0,0.0,0,0,0
4246,2020-02-13,Uruguay,0,0.0,0,0.0,0,0,0
4247,2020-02-13,Uzbekistan,0,0.0,0,0.0,0,0,0
4248,2020-02-13,Venezuela,0,0.0,0,0.0,0,0,0
4250,2020-02-13,West Bank and Gaza,0,0.0,0,0.0,0,0,0
4251,2020-02-13,Western Sahara,0,0.0,0,0.0,0,0,0
4252,2020-02-13,Yemen,0,0.0,0,0.0,0,0,0
4253,2020-02-13,Zambia,0,0.0,0,0.0,0,0,0
4254,2020-02-13,Zimbabwe,0,0.0,0,0.0,0,0,0
4255,2020-02-14,Afghanistan,0,0.0,0,0.0,0,0,0
4256,2020-02-14,Albania,0,0.0,0,0.0,0,0,0
4257,2020-02-14,Algeria,0,0.0,0,0.0,0,0,0
4258,2020-02-14,Andorra,0,0.0,0,0.0,0,0,0
4259,2020-02-14,Angola,0,0.0,0,0.0,0,0,0
4260,2020-02-14,Antigua and Barbuda,0,0.0,0,0.0,0,0,0
4261,2020-02-14,Argentina,0,0.0,0,0.0,0,0,0
4262,2020-02-14,Armenia,0,0.0,0,0.0,0,0,0
4303,2020-02-14,Djibouti,0,0.0,0,0.0,0,0,0
4304,2020-02-14,Dominica,0,0.0,0,0.0,0,0,0
4305,2020-02-14,Dominican Republic,0,0.0,0,0.0,0,0,0
4352,2020-02-14,Liberia,0,0.0,0,0.0,0,0,0
4358,2020-02-14,Madagascar,0,0.0,0,0.0,0,0,0
4357,2020-02-14,MS Zaandam,0,0.0,0,0.0,0,0,0
4356,2020-02-14,Luxembourg,0,0.0,0,0.0,0,0,0
4355,2020-02-14,Lithuania,0,0.0,0,0.0,0,0,0
4354,2020-02-14,Liechtenstein,0,0.0,0,0.0,0,0,0
4353,2020-02-14,Libya,0,0.0,0,0.0,0,0,0
4351,2020-02-14,Lebanon,0,0.0,0,0.0,0,0,0
4342,2020-02-14,Jordan,0,0.0,0,0.0,0,0,0
4350,2020-02-14,Latvia,0,0.0,0,0.0,0,0,0
4349,2020-02-14,Laos,0,0.0,0,0.0,0,0,0
4348,2020-02-14,Kyrgyzstan,0,0.0,0,0.0,0,0,0
4347,2020-02-14,Kuwait,0,0.0,0,0.0,0,0,0
4346,2020-02-14,Kosovo,0,0.0,0,0.0,0,0,0
4344,2020-02-14,Kenya,0,0.0,0,0.0,0,0,0
4359,2020-02-14,Malawi,0,0.0,0,0.0,0,0,0
4361,2020-02-14,Maldives,0,0.0,0,0.0,0,0,0
12314,2020-03-28,Malawi,0,0.0,0,0.0,0,0,0
4362,2020-02-14,Mali,0,0.0,0,0.0,0,0,0
4363,2020-02-14,Malta,0,0.0,0,0.0,0,0,0
4364,2020-02-14,Mauritania,0,0.0,0,0.0,0,0,0
4365,2020-02-14,Mauritius,0,0.0,0,0.0,0,0,0
4366,2020-02-14,Mexico,0,0.0,0,0.0,0,0,0
4367,2020-02-14,Moldova,0,0.0,0,0.0,0,0,0
4368,2020-02-14,Monaco,0,0.0,0,0.0,0,0,0
4369,2020-02-14,Mongolia,0,0.0,0,0.0,0,0,0
4370,2020-02-14,Montenegro,0,0.0,0,0.0,0,0,0
4371,2020-02-14,Morocco,0,0.0,0,0.0,0,0,0
4372,2020-02-14,Mozambique,0,0.0,0,0.0,0,0,0
4373,2020-02-14,Namibia,0,0.0,0,0.0,0,0,0
4375,2020-02-14,Netherlands,0,0.0,0,0.0,0,0,0
4376,2020-02-14,New Zealand,0,0.0,0,0.0,0,0,0
4343,2020-02-14,Kazakhstan,0,0.0,0,0.0,0,0,0
4340,2020-02-14,Jamaica,0,0.0,0,0.0,0,0,0
4306,2020-02-14,Ecuador,0,0.0,0,0.0,0,0,0
4313,2020-02-14,Ethiopia,0,0.0,0,0.0,0,0,0
4322,2020-02-14,Greece,0,0.0,0,0.0,0,0,0
4321,2020-02-14,Ghana,0,0.0,0,0.0,0,0,0
4319,2020-02-14,Georgia,0,0.0,0,0.0,0,0,0
4318,2020-02-14,Gambia,0,0.0,0,0.0,0,0,0
4317,2020-02-14,Gabon,0,0.0,0,0.0,0,0,0
4314,2020-02-14,Fiji,0,0.0,0,0.0,0,0,0
4312,2020-02-14,Eswatini,0,0.0,0,0.0,0,0,0
4338,2020-02-14,Israel,0,0.0,0,0.0,0,0,0
4311,2020-02-14,Estonia,0,0.0,0,0.0,0,0,0
12391,2020-03-28,Western Sahara,0,0.0,0,0.0,0,0,0
12392,2020-03-28,Yemen,0,0.0,0,0.0,0,0,0
4310,2020-02-14,Eritrea,0,0.0,0,0.0,0,0,0
4309,2020-02-14,Equatorial Guinea,0,0.0,0,0.0,0,0,0
4308,2020-02-14,El Salvador,0,0.0,0,0.0,0,0,0
4323,2020-02-14,Grenada,0,0.0,0,0.0,0,0,0
4324,2020-02-14,Guatemala,0,0.0,0,0.0,0,0,0
4325,2020-02-14,Guinea,0,0.0,0,0.0,0,0,0
4326,2020-02-14,Guinea-Bissau,0,0.0,0,0.0,0,0,0
4327,2020-02-14,Guyana,0,0.0,0,0.0,0,0,0
4328,2020-02-14,Haiti,0,0.0,0,0.0,0,0,0
12365,2020-03-28,South Sudan,0,0.0,0,0.0,0,0,0
4329,2020-02-14,Holy See,0,0.0,0,0.0,0,0,0
4330,2020-02-14,Honduras,0,0.0,0,0.0,0,0,0
4331,2020-02-14,Hungary,0,0.0,0,0.0,0,0,0
4332,2020-02-14,Iceland,0,0.0,0,0.0,0,0,0
12359,2020-03-28,Sierra Leone,0,0.0,0,0.0,0,0,0
4334,2020-02-14,Indonesia,0,0.0,0,0.0,0,0,0
4335,2020-02-14,Iran,0,0.0,0,0.0,0,0,0
12354,2020-03-28,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
4336,2020-02-14,Iraq,0,0.0,0,0.0,0,0,0
4337,2020-02-14,Ireland,0,0.0,0,0.0,0,0,0
4535,2020-02-15,Latvia,0,0.0,0,0.0,0,0,0
12047,2020-03-27,Botswana,0,0.0,0,0.0,0,0,0
4835,2020-02-17,Bulgaria,0,0.0,0,0.0,0,0,0
4732,2020-02-16,Mali,0,0.0,0,0.0,0,0,0
4738,2020-02-16,Monaco,0,0.0,0,0.0,0,0,0
4737,2020-02-16,Moldova,0,0.0,0,0.0,0,0,0
4736,2020-02-16,Mexico,0,0.0,0,0.0,0,0,0
4735,2020-02-16,Mauritius,0,0.0,0,0.0,0,0,0
4734,2020-02-16,Mauritania,0,0.0,0,0.0,0,0,0
4733,2020-02-16,Malta,0,0.0,0,0.0,0,0,0
4731,2020-02-16,Maldives,0,0.0,0,0.0,0,0,0
4740,2020-02-16,Montenegro,0,0.0,0,0.0,0,0,0
11746,2020-03-25,Kosovo,0,0.0,0,0.0,0,0,0
4729,2020-02-16,Malawi,0,0.0,0,0.0,0,0,0
4728,2020-02-16,Madagascar,0,0.0,0,0.0,0,0,0
4727,2020-02-16,MS Zaandam,0,0.0,0,0.0,0,0,0
4726,2020-02-16,Luxembourg,0,0.0,0,0.0,0,0,0
4725,2020-02-16,Lithuania,0,0.0,0,0.0,0,0,0
4739,2020-02-16,Mongolia,0,0.0,0,0.0,0,0,0
4741,2020-02-16,Morocco,0,0.0,0,0.0,0,0,0
4760,2020-02-16,Portugal,0,0.0,0,0.0,0,0,0
4751,2020-02-16,Norway,0,0.0,0,0.0,0,0,0
4757,2020-02-16,Peru,0,0.0,0,0.0,0,0,0
4756,2020-02-16,Paraguay,0,0.0,0,0.0,0,0,0
4755,2020-02-16,Papua New Guinea,0,0.0,0,0.0,0,0,0
4754,2020-02-16,Panama,0,0.0,0,0.0,0,0,0
4753,2020-02-16,Pakistan,0,0.0,0,0.0,0,0,0
4752,2020-02-16,Oman,0,0.0,0,0.0,0,0,0
4750,2020-02-16,North Macedonia,0,0.0,0,0.0,0,0,0
4742,2020-02-16,Mozambique,0,0.0,0,0.0,0,0,0
4749,2020-02-16,Nigeria,0,0.0,0,0.0,0,0,0
4748,2020-02-16,Niger,0,0.0,0,0.0,0,0,0
4747,2020-02-16,Nicaragua,0,0.0,0,0.0,0,0,0
4746,2020-02-16,New Zealand,0,0.0,0,0.0,0,0,0
4745,2020-02-16,Netherlands,0,0.0,0,0.0,0,0,0
4743,2020-02-16,Namibia,0,0.0,0,0.0,0,0,0
4724,2020-02-16,Liechtenstein,0,0.0,0,0.0,0,0,0
11757,2020-03-25,MS Zaandam,0,0.0,0,0.0,0,0,0
11759,2020-03-25,Malawi,0,0.0,0,0.0,0,0,0
4696,2020-02-16,Guinea-Bissau,0,0.0,0,0.0,0,0,0
4701,2020-02-16,Hungary,0,0.0,0,0.0,0,0,0
4700,2020-02-16,Honduras,0,0.0,0,0.0,0,0,0
4699,2020-02-16,Holy See,0,0.0,0,0.0,0,0,0
4698,2020-02-16,Haiti,0,0.0,0,0.0,0,0,0
11799,2020-03-25,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
4697,2020-02-16,Guyana,0,0.0,0,0.0,0,0,0
4695,2020-02-16,Guinea,0,0.0,0,0.0,0,0,0
4723,2020-02-16,Libya,0,0.0,0,0.0,0,0,0
11804,2020-03-25,Sierra Leone,0,0.0,0,0.0,0,0,0
4694,2020-02-16,Guatemala,0,0.0,0,0.0,0,0,0
4693,2020-02-16,Grenada,0,0.0,0,0.0,0,0,0
4692,2020-02-16,Greece,0,0.0,0,0.0,0,0,0
4691,2020-02-16,Ghana,0,0.0,0,0.0,0,0,0
11810,2020-03-25,South Sudan,0,0.0,0,0.0,0,0,0
4702,2020-02-16,Iceland,0,0.0,0,0.0,0,0,0
4704,2020-02-16,Indonesia,0,0.0,0,0.0,0,0,0
4705,2020-02-16,Iran,0,0.0,0,0.0,0,0,0
4706,2020-02-16,Iraq,0,0.0,0,0.0,0,0,0
4707,2020-02-16,Ireland,0,0.0,0,0.0,0,0,0
4708,2020-02-16,Israel,0,0.0,0,0.0,0,0,0
4710,2020-02-16,Jamaica,0,0.0,0,0.0,0,0,0
4712,2020-02-16,Jordan,0,0.0,0,0.0,0,0,0
4713,2020-02-16,Kazakhstan,0,0.0,0,0.0,0,0,0
4714,2020-02-16,Kenya,0,0.0,0,0.0,0,0,0
4716,2020-02-16,Kosovo,0,0.0,0,0.0,0,0,0
4717,2020-02-16,Kuwait,0,0.0,0,0.0,0,0,0
4718,2020-02-16,Kyrgyzstan,0,0.0,0,0.0,0,0,0
4719,2020-02-16,Laos,0,0.0,0,0.0,0,0,0
4720,2020-02-16,Latvia,0,0.0,0,0.0,0,0,0
4721,2020-02-16,Lebanon,0,0.0,0,0.0,0,0,0
4722,2020-02-16,Liberia,0,0.0,0,0.0,0,0,0
4759,2020-02-16,Poland,0,0.0,0,0.0,0,0,0
4761,2020-02-16,Qatar,0,0.0,0,0.0,0,0,0
4537,2020-02-15,Liberia,0,0.0,0,0.0,0,0,0
4810,2020-02-17,Afghanistan,0,0.0,0,0.0,0,0,0
4815,2020-02-17,Antigua and Barbuda,0,0.0,0,0.0,0,0,0
4814,2020-02-17,Angola,0,0.0,0,0.0,0,0,0
4813,2020-02-17,Andorra,0,0.0,0,0.0,0,0,0
11619,2020-03-24,Sierra Leone,0,0.0,0,0.0,0,0,0
4812,2020-02-17,Algeria,0,0.0,0,0.0,0,0,0
4811,2020-02-17,Albania,0,0.0,0,0.0,0,0,0
4809,2020-02-16,Zimbabwe,0,0.0,0,0.0,0,0,0
4816,2020-02-17,Argentina,0,0.0,0,0.0,0,0,0
11625,2020-03-24,South Sudan,0,0.0,0,0.0,0,0,0
4808,2020-02-16,Zambia,0,0.0,0,0.0,0,0,0
4807,2020-02-16,Yemen,0,0.0,0,0.0,0,0,0
4806,2020-02-16,Western Sahara,0,0.0,0,0.0,0,0,0
4805,2020-02-16,West Bank and Gaza,0,0.0,0,0.0,0,0,0
4803,2020-02-16,Venezuela,0,0.0,0,0.0,0,0,0
11614,2020-03-24,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
11610,2020-03-24,Saint Kitts and Nevis,0,0.0,0,0.0,0,0,0
4762,2020-02-16,Romania,0,0.0,0,0.0,0,0,0
4827,2020-02-17,Belize,0,0.0,0,0.0,0,0,0
4833,2020-02-17,Brazil,0,0.0,0,0.0,0,0,0
4832,2020-02-17,Botswana,0,0.0,0,0.0,0,0,0
4831,2020-02-17,Bosnia and Herzegovina,0,0.0,0,0.0,0,0,0
4830,2020-02-17,Bolivia,0,0.0,0,0.0,0,0,0
4829,2020-02-17,Bhutan,0,0.0,0,0.0,0,0,0
4828,2020-02-17,Benin,0,0.0,0,0.0,0,0,0
4825,2020-02-17,Belarus,0,0.0,0,0.0,0,0,0
4817,2020-02-17,Armenia,0,0.0,0,0.0,0,0,0
4824,2020-02-17,Barbados,0,0.0,0,0.0,0,0,0
4823,2020-02-17,Bangladesh,0,0.0,0,0.0,0,0,0
4822,2020-02-17,Bahrain,0,0.0,0,0.0,0,0,0
4821,2020-02-17,Bahamas,0,0.0,0,0.0,0,0,0
4820,2020-02-17,Azerbaijan,0,0.0,0,0.0,0,0,0
4819,2020-02-17,Austria,0,0.0,0,0.0,0,0,0
4802,2020-02-16,Uzbekistan,0,0.0,0,0.0,0,0,0
4801,2020-02-16,Uruguay,0,0.0,0,0.0,0,0,0
4798,2020-02-16,Ukraine,0,0.0,0,0.0,0,0,0
11682,2020-03-25,Burma,0,0.0,0,0.0,0,0,0
4774,2020-02-16,Sierra Leone,0,0.0,0,0.0,0,0,0
11677,2020-03-25,Botswana,0,0.0,0,0.0,0,0,0
4773,2020-02-16,Seychelles,0,0.0,0,0.0,0,0,0
4772,2020-02-16,Serbia,0,0.0,0,0.0,0,0,0
4771,2020-02-16,Senegal,0,0.0,0,0.0,0,0,0
4770,2020-02-16,Saudi Arabia,0,0.0,0,0.0,0,0,0
11683,2020-03-25,Burundi,0,0.0,0,0.0,0,0,0
4797,2020-02-16,Uganda,0,0.0,0,0.0,0,0,0
4769,2020-02-16,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
4768,2020-02-16,San Marino,0,0.0,0,0.0,0,0,0
4767,2020-02-16,Saint Vincent and the Grenadines,0,0.0,0,0.0,0,0,0
4766,2020-02-16,Saint Lucia,0,0.0,0,0.0,0,0,0
4765,2020-02-16,Saint Kitts and Nevis,0,0.0,0,0.0,0,0,0
4764,2020-02-16,Rwanda,0,0.0,0,0.0,0,0,0
4776,2020-02-16,Slovakia,0,0.0,0,0.0,0,0,0
4777,2020-02-16,Slovenia,0,0.0,0,0.0,0,0,0
4778,2020-02-16,Somalia,0,0.0,0,0.0,0,0,0
4779,2020-02-16,South Africa,0,0.0,0,0.0,0,0,0
4780,2020-02-16,South Sudan,0,0.0,0,0.0,0,0,0
4783,2020-02-16,Sudan,0,0.0,0,0.0,0,0,0
4784,2020-02-16,Suriname,0,0.0,0,0.0,0,0,0
4786,2020-02-16,Switzerland,0,0.0,0,0.0,0,0,0
4787,2020-02-16,Syria,0,0.0,0,0.0,0,0,0
4789,2020-02-16,Tanzania,0,0.0,0,0.0,0,0,0
11652,2020-03-24,Yemen,0,0.0,0,0.0,0,0,0
11651,2020-03-24,Western Sahara,0,0.0,0,0.0,0,0,0
4791,2020-02-16,Timor-Leste,0,0.0,0,0.0,0,0,0
4792,2020-02-16,Togo,0,0.0,0,0.0,0,0,0
4793,2020-02-16,Trinidad and Tobago,0,0.0,0,0.0,0,0,0
4794,2020-02-16,Tunisia,0,0.0,0,0.0,0,0,0
4795,2020-02-16,Turkey,0,0.0,0,0.0,0,0,0
4689,2020-02-16,Georgia,0,0.0,0,0.0,0,0,0
4688,2020-02-16,Gambia,0,0.0,0,0.0,0,0,0
4687,2020-02-16,Gabon,0,0.0,0,0.0,0,0,0
4579,2020-02-15,Rwanda,0,0.0,0,0.0,0,0,0
4585,2020-02-15,Saudi Arabia,0,0.0,0,0.0,0,0,0
4584,2020-02-15,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
4583,2020-02-15,San Marino,0,0.0,0,0.0,0,0,0
4582,2020-02-15,Saint Vincent and the Grenadines,0,0.0,0,0.0,0,0,0
4581,2020-02-15,Saint Lucia,0,0.0,0,0.0,0,0,0
4580,2020-02-15,Saint Kitts and Nevis,0,0.0,0,0.0,0,0,0
4577,2020-02-15,Romania,0,0.0,0,0.0,0,0,0
4587,2020-02-15,Serbia,0,0.0,0,0.0,0,0,0
11984,2020-03-26,Sao Tome and Principe,0,0.0,0,0.0,0,0,0
4576,2020-02-15,Qatar,0,0.0,0,0.0,0,0,0
4575,2020-02-15,Portugal,0,0.0,0,0.0,0,0,0
4574,2020-02-15,Poland,0,0.0,0,0.0,0,0,0
11989,2020-03-26,Sierra Leone,0,0.0,0,0.0,0,0,0
4572,2020-02-15,Peru,0,0.0,0,0.0,0,0,0
4586,2020-02-15,Senegal,0,0.0,0,0.0,0,0,0
4588,2020-02-15,Seychelles,0,0.0,0,0.0,0,0,0
4684,2020-02-16,Fiji,0,0.0,0,0.0,0,0,0
4601,2020-02-15,Switzerland,0,0.0,0,0.0,0,0,0
4607,2020-02-15,Togo,0,0.0,0,0.0,0,0,0
4606,2020-02-15,Timor-Leste,0,0.0,0,0.0,0,0,0
4604,2020-02-15,Tanzania,0,0.0,0,0.0,0,0,0
11942,2020-03-26,MS Zaandam,0,0.0,0,0.0,0,0,0
11944,2020-03-26,Malawi,0,0.0,0,0.0,0,0,0
4602,2020-02-15,Syria,0,0.0,0,0.0,0,0,0
4599,2020-02-15,Suriname,0,0.0,0,0.0,0,0,0
4589,2020-02-15,Sierra Leone,0,0.0,0,0.0,0,0,0
4598,2020-02-15,Sudan,0,0.0,0,0.0,0,0,0
4595,2020-02-15,South Sudan,0,0.0,0,0.0,0,0,0
4594,2020-02-15,South Africa,0,0.0,0,0.0,0,0,0
4593,2020-02-15,Somalia,0,0.0,0,0.0,0,0,0
4592,2020-02-15,Slovenia,0,0.0,0,0.0,0,0,0
4591,2020-02-15,Slovakia,0,0.0,0,0.0,0,0,0
4571,2020-02-15,Paraguay,0,0.0,0,0.0,0,0,0
4570,2020-02-15,Papua New Guinea,0,0.0,0,0.0,0,0,0
11995,2020-03-26,South Sudan,0,0.0,0,0.0,0,0,0
4546,2020-02-15,Maldives,0,0.0,0,0.0,0,0,0
12022,2020-03-26,Yemen,0,0.0,0,0.0,0,0,0
4551,2020-02-15,Mexico,0,0.0,0,0.0,0,0,0
4550,2020-02-15,Mauritius,0,0.0,0,0.0,0,0,0
4549,2020-02-15,Mauritania,0,0.0,0,0.0,0,0,0
4548,2020-02-15,Malta,0,0.0,0,0.0,0,0,0
4547,2020-02-15,Mali,0,0.0,0,0.0,0,0,0
4544,2020-02-15,Malawi,0,0.0,0,0.0,0,0,0
4569,2020-02-15,Panama,0,0.0,0,0.0,0,0,0
4543,2020-02-15,Madagascar,0,0.0,0,0.0,0,0,0
4542,2020-02-15,MS Zaandam,0,0.0,0,0.0,0,0,0
4541,2020-02-15,Luxembourg,0,0.0,0,0.0,0,0,0
4540,2020-02-15,Lithuania,0,0.0,0,0.0,0,0,0
4539,2020-02-15,Liechtenstein,0,0.0,0,0.0,0,0,0
4538,2020-02-15,Libya,0,0.0,0,0.0,0,0,0
12021,2020-03-26,Western Sahara,0,0.0,0,0.0,0,0,0
4552,2020-02-15,Moldova,0,0.0,0,0.0,0,0,0
4553,2020-02-15,Monaco,0,0.0,0,0.0,0,0,0
4554,2020-02-15,Mongolia,0,0.0,0,0.0,0,0,0
4555,2020-02-15,Montenegro,0,0.0,0,0.0,0,0,0
4556,2020-02-15,Morocco,0,0.0,0,0.0,0,0,0
4557,2020-02-15,Mozambique,0,0.0,0,0.0,0,0,0
4558,2020-02-15,Namibia,0,0.0,0,0.0,0,0,0
4560,2020-02-15,Netherlands,0,0.0,0,0.0,0,0,0
4561,2020-02-15,New Zealand,0,0.0,0,0.0,0,0,0
4562,2020-02-15,Nicaragua,0,0.0,0,0.0,0,0,0
4563,2020-02-15,Niger,0,0.0,0,0.0,0,0,0
4564,2020-02-15,Nigeria,0,0.0,0,0.0,0,0,0
4565,2020-02-15,North Macedonia,0,0.0,0,0.0,0,0,0
4566,2020-02-15,Norway,0,0.0,0,0.0,0,0,0
4567,2020-02-15,Oman,0,0.0,0,0.0,0,0,0
4568,2020-02-15,Pakistan,0,0.0,0,0.0,0,0,0
4608,2020-02-15,Trinidad and Tobago,0,0.0,0,0.0,0,0,0
4609,2020-02-15,Tunisia,0,0.0,0,0.0,0,0,0
4610,2020-02-15,Turkey,0,0.0,0,0.0,0,0,0
4659,2020-02-16,Chad,0,0.0,0,0.0,0,0,0
4666,2020-02-16,Cote d'Ivoire,0,0.0,0,0.0,0,0,0
4665,2020-02-16,Costa Rica,0,0.0,0,0.0,0,0,0
4664,2020-02-16,Congo (Kinshasa),0,0.0,0,0.0,0,0,0
4663,2020-02-16,Congo (Brazzaville),0,0.0,0,0.0,0,0,0
4662,2020-02-16,Colombia,0,0.0,0,0.0,0,0,0
4660,2020-02-16,Chile,0,0.0,0,0.0,0,0,0
4658,2020-02-16,Central African Republic,0,0.0,0,0.0,0,0,0
4651,2020-02-16,Burkina Faso,0,0.0,0,0.0,0,0,0
4656,2020-02-16,Cameroon,0,0.0,0,0.0,0,0,0
11862,2020-03-26,Botswana,0,0.0,0,0.0,0,0,0
4654,2020-02-16,Cabo Verde,0,0.0,0,0.0,0,0,0
4653,2020-02-16,Burundi,0,0.0,0,0.0,0,0,0
4652,2020-02-16,Burma,0,0.0,0,0.0,0,0,0
11867,2020-03-26,Burma,0,0.0,0,0.0,0,0,0
4667,2020-02-16,Croatia,0,0.0,0,0.0,0,0,0
4668,2020-02-16,Cuba,0,0.0,0,0.0,0,0,0
4669,2020-02-16,Cyprus,0,0.0,0,0.0,0,0,0
4670,2020-02-16,Czechia,0,0.0,0,0.0,0,0,0
4671,2020-02-16,Denmark,0,0.0,0,0.0,0,0,0
11837,2020-03-25,Yemen,0,0.0,0,0.0,0,0,0
11836,2020-03-25,Western Sahara,0,0.0,0,0.0,0,0,0
4673,2020-02-16,Djibouti,0,0.0,0,0.0,0,0,0
4674,2020-02-16,Dominica,0,0.0,0,0.0,0,0,0
4675,2020-02-16,Dominican Republic,0,0.0,0,0.0,0,0,0
4676,2020-02-16,Ecuador,0,0.0,0,0.0,0,0,0
4678,2020-02-16,El Salvador,0,0.0,0,0.0,0,0,0
4679,2020-02-16,Equatorial Guinea,0,0.0,0,0.0,0,0,0
4680,2020-02-16,Eritrea,0,0.0,0,0.0,0,0,0
4681,2020-02-16,Estonia,0,0.0,0,0.0,0,0,0
4682,2020-02-16,Eswatini,0,0.0,0,0.0,0,0,0
4683,2020-02-16,Ethiopia,0,0.0,0,0.0,0,0,0
11868,2020-03-26,Burundi,0,0.0,0,0.0,0,0,0
4650,2020-02-16,Bulgaria,0,0.0,0,0.0,0,0,0
4612,2020-02-15,Uganda,0,0.0,0,0.0,0,0,0
4623,2020-02-15,Zambia,0,0.0,0,0.0,0,0,0
4629,2020-02-16,Angola,0,0.0,0,0.0,0,0,0
4628,2020-02-16,Andorra,0,0.0,0,0.0,0,0,0
4627,2020-02-16,Algeria,0,0.0,0,0.0,0,0,0
4626,2020-02-16,Albania,0,0.0,0,0.0,0,0,0
4625,2020-02-16,Afghanistan,0,0.0,0,0.0,0,0,0
4624,2020-02-15,Zimbabwe,0,0.0,0,0.0,0,0,0
4622,2020-02-15,Yemen,0,0.0,0,0.0,0,0,0
4649,2020-02-16,Brunei,0,0.0,0,0.0,0,0,0
4621,2020-02-15,Western Sahara,0,0.0,0,0.0,0,0,0
4620,2020-02-15,West Bank and Gaza,0,0.0,0,0.0,0,0,0
4618,2020-02-15,Venezuela,0,0.0,0,0.0,0,0,0
4617,2020-02-15,Uzbekistan,0,0.0,0,0.0,0,0,0
4616,2020-02-15,Uruguay,0,0.0,0,0.0,0,0,0
4613,2020-02-15,Ukraine,0,0.0,0,0.0,0,0,0
4630,2020-02-16,Antigua and Barbuda,0,0.0,0,0.0,0,0,0
4631,2020-02-16,Argentina,0,0.0,0,0.0,0,0,0
4632,2020-02-16,Armenia,0,0.0,0,0.0,0,0,0
4634,2020-02-16,Austria,0,0.0,0,0.0,0,0,0
4635,2020-02-16,Azerbaijan,0,0.0,0,0.0,0,0,0
